id_vaga,id_candidato,proba
12586,47020,0.5832460254929858
12586,25094,0.5832460254929858
12587,47088,0.688443210527281
12587,47077,0.6827208465468436
12588,48260,0.5804010135027909
12588,36921,0.5504772058414347
12589,47097,0.746626114582131
12589,25053,0.5504772058414347
12590,43720,0.6599840010377143
12590,6786,0.6196038834531912
12594,39031,0.6196038834531912
12597,18710,0.6707061487934608
12600,47049,0.5948446180705802
12603,47325,0.7138577594555384
12603,47091,0.6972228466648002
12608,46657,0.6719837192897407
12609,17741,0.792964470464677
12611,45891,0.7851526593569119
12613,3,0.7159126333466707
12613,30693,0.7156222642034852
12615,16802,0.651511010362562
12619,195,0.7826665777306614
12619,46456,0.7649167577901903
12622,14844,0.5911703733350882
12622,45289,0.5911703733350882
12625,44438,0.7013519385843733
12627,42690,0.6820316138431376
12627,47137,0.6479879769314114
12631,40439,0.8342789476055925
12632,47190,0.7015912450863627
12632,47364,0.6850542907286103
12633,47185,0.7035454357012056
12634,47192,0.6395220327456863
12642,47209,0.6061168167258362
12652,45741,0.5306804875891565
12653,23968,0.5504772058414347
12653,20227,0.5504772058414347
12656,7358,0.5504772058414347
12656,9208,0.5504772058414347
12657,35359,0.5504772058414347
12657,20227,0.5504772058414347
12664,7717,0.6173137922200594
12671,25893,0.5504772058414347
12671,45110,0.5504772058414347
12677,47550,0.4985927116719269
12688,46807,0.6845512155778198
12694,47313,0.4588574382426259
12695,47509,0.6061168167258362
12697,47318,0.6395220327456863
12697,47316,0.6395220327456863
12700,17142,0.5504772058414347
12700,13985,0.5504772058414347
12702,47459,0.5215268378862841
12703,47370,0.6850542907286103
12704,47402,0.6655979774394194
12705,47403,0.6655979774394194
12706,47373,0.7052940146913561
12707,47375,0.6496987597657987
12708,47405,0.6705689282288714
12709,47514,0.6775469580184402
12709,47490,0.5007788820832078
12711,47381,0.7005924408622378
12712,47399,0.6705689282288714
12713,47377,0.7451479161882423
12714,43082,0.7928724040751912
12714,47927,0.7838581607516161
12718,13772,0.5504772058414347
12718,2419,0.5504772058414347
12719,46391,0.8363844169549789
12720,2419,0.7986510241162343
12720,13772,0.7986510241162343
12721,25806,0.6707061487934608
12725,47489,0.7095530079101667
12725,47434,0.7095530079101667
12726,37929,0.5504772058414347
12726,24836,0.5504772058414347
12731,47442,0.7400061486294458
12735,47458,0.6061168167258362
12736,47396,0.7478725047527046
12736,44738,0.7478725047527046
12741,47367,0.6114070496772591
12751,47419,0.70771425453368
12751,47437,0.48233936776583536
12761,47464,0.48911491629926673
12763,47429,0.48233936776583536
12766,16747,0.6173137922200594
12767,47438,0.7095530079101667
12775,41507,0.5189918682182788
12779,47529,0.7737075307844562
12780,47552,0.7777762106342387
12784,16976,0.5911703733350882
12792,47018,0.5911703733350882
12793,13980,0.5736560768539442
12799,47731,0.7451479161882423
12800,47492,0.6093441770210959
12801,47280,0.7872491016845965
12802,27197,0.7696086449166019
12803,47200,0.6577205781031252
12804,46774,0.7851526593569119
12805,47104,0.7677030225928131
12806,47411,0.6836928033938606
12807,47518,0.5626200700290382
12824,47519,0.6577055466461418
12824,47522,0.6577055466461418
12829,14690,0.6787903410857126
12830,24330,0.6860804428690688
12831,12450,0.6867263742119573
12835,40785,0.7534421994182464
12835,47537,0.6271643238903931
12836,46424,0.6812071411527296
12836,47248,0.5629917080363269
12837,16251,0.6931406485797931
12837,12473,0.6928502794366076
12838,26758,0.6822531123368558
12838,16499,0.6822531123368558
12839,20548,0.6977908090410481
12839,22147,0.6787903410857126
12840,11033,0.6987200780799793
12840,16052,0.6888574796460185
12841,48066,0.7277786974650866
12841,47704,0.7013519385843733
12842,47594,0.7478725047527046
12842,394,0.6907912089579288
12843,22279,0.7277786974650866
12843,41140,0.6907912089579288
12844,18578,0.6396890221410342
12844,21081,0.5149443216836863
12847,33183,0.6891840480542981
12847,987,0.6891840480542981
12854,47554,0.5306804875891565
12854,47553,0.5306804875891565
12858,21598,0.6813389318813655
12864,41031,0.6322422851078097
12865,47597,0.7095530079101667
12867,46209,0.5588675597988061
12868,47654,0.6989868051696412
12869,47714,0.7095530079101667
12869,47707,0.6395220327456863
12872,46880,0.6061168167258362
12875,47615,0.680703061450866
12876,15300,0.47976681223337003
12879,47745,0.665867273813406
12879,47549,0.6388828053392329
12884,47526,0.6261241085505428
12884,5832,0.5189918682182788
12885,47650,0.6114070496772591
12894,6745,0.7898528580997666
12894,47666,0.7705028040487738
12895,47887,0.48233936776583536
12896,47338,0.6261241085505428
12896,45791,0.6246909565743101
12898,3016,0.579206976576294
12899,18699,0.5832460254929858
12899,11033,0.5832460254929858
12908,46434,0.6890792731256962
12909,47700,0.6831907304910371
12911,23549,0.701594085742366
12919,47691,0.5306804875891565
12921,28590,0.4979248239303496
12931,16495,0.5533633110177738
12933,301,0.5832460254929858
12933,45329,0.5832460254929858
12934,35393,0.5832460254929858
12934,38572,0.4654959461173034
12935,43365,0.5832460254929858
12935,34490,0.5832460254929858
12938,46434,0.6827208465468436
12939,48639,0.6061168167258362
12942,47539,0.47766325957584255
12945,42534,0.5911703733350882
12947,23718,0.6677893597384823
12947,12756,0.6677893597384823
12957,43365,0.5911703733350882
12964,47804,0.7233121503644061
12964,47805,0.6599840010377143
12965,9855,0.5911703733350882
12965,12836,0.5911703733350882
12977,48480,0.7167503995610401
12977,47926,0.682200388997843
12979,47854,0.6577055466461418
12979,47136,0.6479879769314114
12981,46434,0.47976681223337003
12984,3047,0.6135704974102992
12986,28615,0.579206976576294
12987,47861,0.7838581607516161
12987,47898,0.7666275727425561
12989,25053,0.5911703733350882
12990,48571,0.7188946390984461
12993,47893,0.47766325957584255
12993,48370,0.47766325957584255
12995,12797,0.6521535327211242
13010,47902,0.6496987597657987
13011,36795,0.6579087575483458
13011,47914,0.46800374784259985
13012,45589,0.7790191669658721
13012,47900,0.6159646499895167
13013,48005,0.7944880395598483
13013,37218,0.5840619141642747
13016,47248,0.5645749464532012
13017,47350,0.7188946390984461
13021,37500,0.5189918682182788
13022,47941,0.6473835884251734
13022,47939,0.6473835884251734
13023,47951,0.6473835884251734
13023,47950,0.6473835884251734
13028,21415,0.47976681223337003
13029,47984,0.585127009054844
13029,45356,0.5832460254929858
13030,47996,0.7448466517420672
13030,47991,0.7400061486294458
13031,48367,0.7277786974650866
13031,48018,0.720953534947434
13032,47985,0.585127009054844
13037,48016,0.5944409864884993
13037,118,0.5832460254929858
13038,47870,0.48233936776583536
13039,47999,0.5306804875891565
13039,48000,0.5306804875891565
13040,48056,0.734422956582659
13040,48180,0.7277786974650866
13046,48141,0.6395220327456863
13047,47213,0.7869278365898909
13047,48154,0.47766325957584255
13051,48027,0.7790191669658721
13051,48026,0.7739010380904219
13052,47972,0.47766325957584255
13061,48041,0.6061168167258362
13081,47350,0.7155000484174636
13104,2507,0.6747444106011264
13104,48074,0.6380285110865392
13111,46418,0.7172321228666542
13111,48220,0.6306123657549866
13119,47780,0.4985927116719269
13130,24687,0.5911703733350882
13137,48121,0.7722662420984028
13137,48225,0.6159646499895167
13138,38757,0.6155316331051354
13138,20134,0.6038343270384526
13141,48319,0.7095530079101667
13141,48320,0.7095530079101667
13142,48119,0.6037686086658696
13151,48110,0.6037686086658696
13151,48108,0.6037686086658696
13152,47027,0.5911703733350882
13153,28269,0.5911703733350882
13153,46221,0.5911703733350882
13154,43369,0.5840619141642747
13156,48142,0.48233936776583536
13160,48151,0.70771425453368
13163,49355,0.6567116692069953
13163,48175,0.6557958260459604
13174,48205,0.7891980765009494
13175,48206,0.6537190028273976
13176,47931,0.47766325957584255
13177,48015,0.47766325957584255
13181,48153,0.6333420799837528
13183,48134,0.6312575814171368
13187,37218,0.5911703733350882
13194,48223,0.5797095484650172
13194,48384,0.5651606092747734
13199,10759,0.47976681223337003
13211,48252,0.7491669555720453
13211,48248,0.7078616142581622
13212,19491,0.5911703733350882
13213,19491,0.6891633924501132
13220,48247,0.6311948710775388
13222,48392,0.6159646499895167
13222,48373,0.46800374784259985
13224,6669,0.46391946149116875
13225,45196,0.6155316331051354
13233,48277,0.6479879769314114
13233,48271,0.6458745389267507
13234,48286,0.680703061450866
13236,11969,0.5911703733350882
13236,19198,0.5911703733350882
13237,48280,0.6371149566528893
13237,48284,0.6371149566528893
13239,27268,0.579206976576294
13239,44122,0.47766325957584255
13245,6669,0.5189918682182788
13249,8810,0.5911703733350882
13249,21528,0.5533633110177738
13254,39198,0.6911853465251235
13256,48231,0.47766325957584255
13259,47974,0.47766325957584255
13262,10938,0.7051793529618874
13264,48327,0.7095530079101667
13264,48331,0.7095530079101667
13265,48294,0.48233936776583536
13266,37796,0.7159126333466707
13266,11521,0.7158078584180688
13267,48307,0.7790191669658721
13267,48306,0.7765555824008629
13270,16251,0.701594085742366
13273,48356,0.6722198507340009
13274,48344,0.6826562498547879
13274,39513,0.5911703733350882
13275,48605,0.7891980765009494
13275,48624,0.7739010380904219
13277,48204,0.7739010380904219
13280,29522,0.688443210527281
13280,37935,0.688443210527281
13292,4820,0.690160974422664
13292,10775,0.690160974422664
13309,48410,0.6061168167258362
13309,25893,0.47976681223337003
13314,3005,0.68470885635999
13318,37935,0.68470885635999
13318,39404,0.6196038834531912
13319,41189,0.6487778871482517
13322,48560,0.6644769643063291
13323,46334,0.7054697221050729
13323,48487,0.6577055466461418
13332,45819,0.47766325957584255
13333,9204,0.6917289118017852
13359,21676,0.6333036253889386
13360,43890,0.6246924840881724
13361,46310,0.6633454819870718
13361,48531,0.6246924840881724
13369,42452,0.5948902676376855
13371,48579,0.7167503995610401
13380,41373,0.6891633924501132
13383,30166,0.6891633924501132
13399,44129,0.6031486234656308
13399,48577,0.4898350317762226
13400,17629,0.6413196392387369
13400,17602,0.6413196392387369
13407,48899,0.7095530079101667
13407,48724,0.6496987597657987
13408,48568,0.6775469580184402
13411,48574,0.6093441770210959
13411,48584,0.5785073581195359
13412,48403,0.5797095484650172
13412,46952,0.5253834118709512
13419,48460,0.6440080112302329
13419,48610,0.5462753110422381
13437,48629,0.5813446381015531
13439,2622,0.6827208465468436
13444,48758,0.6327331908702725
13446,49208,0.7078686126599827
13446,48669,0.6795476429506679
13454,48745,0.6395220327456863
13454,48029,0.6395220327456863
13455,48966,0.48233936776583536
13461,48821,0.7233121503644061
13461,48847,0.7167503995610401
13468,48720,0.7451479161882423
13468,48719,0.7451479161882423
13469,48752,0.6883876240619436
13470,48723,0.6634789260041933
13471,48875,0.5705523400864543
13481,48730,0.6328257503760113
13484,47476,0.5944409864884993
13484,25099,0.5832460254929858
13485,48768,0.7865530605836583
13485,48769,0.7865530605836583
13488,18569,0.6314507012808835
13489,48657,0.7277786974650866
13492,36498,0.5832460254929858
13495,48982,0.7278065565523828
13506,23448,0.653817510418778
13507,27956,0.6541975550005628
13512,25806,0.6323417545132007
13512,426,0.47976681223337003
13525,48870,0.7195621272627285
13525,16862,0.690729920936448
13537,47462,0.6371149566528893
13537,48799,0.6371149566528893
13553,48833,0.6061168167258362
13554,48830,0.7233121503644061
13556,29301,0.6173137922200594
13561,43019,0.47976681223337003
13566,15113,0.6136321095085381
13603,49011,0.7468814062779947
13603,21877,0.4594144792257642
13611,48905,0.70771425453368
13613,49120,0.70771425453368
13619,48948,0.5047801473196476
13621,35603,0.6813389318813655
13624,44,0.6413196392387369
13624,33183,0.6413196392387369
13629,39776,0.6989868051696412
13634,46758,0.6795083378326259
13634,15,0.6322590770184442
13635,1654,0.6196038834531912
13640,35344,0.8278454923721709
13640,13053,0.7534421994182464
13648,48262,0.47766325957584255
13649,48129,0.47766325957584255
13652,48478,0.47766325957584255
13653,43607,0.47766325957584255
13655,49035,0.47766325957584255
13656,19980,0.5474551521937627
13660,48529,0.47766325957584255
13661,15988,0.579206976576294
13662,48200,0.47766325957584255
13663,48994,0.6159646499895167
13664,49074,0.7757449711562525
13664,48989,0.7753766029168119
13666,48516,0.47766325957584255
13670,49147,0.6031486234656308
13670,49090,0.5785073581195359
13674,12384,0.7042962064034013
13680,48560,0.7293865974657171
13680,49042,0.6764034272174476
13685,42388,0.6881214551782401
13687,49050,0.6578771122030568
13691,3259,0.7855720471703689
13691,49590,0.7854180939652055
13692,49054,0.6578771122030568
13700,13353,0.7054697221050729
13700,38801,0.7051793529618874
13720,19978,0.5588675597988061
13723,5933,0.5948902676376855
13724,19491,0.6891633924501132
13724,23455,0.606187967727183
13725,37935,0.5916403804471302
13727,15167,0.5669360182592261
13729,33823,0.5234444757969106
13740,15960,0.6810722942750991
13740,16188,0.5832460254929858
13778,49295,0.6330886348081278
13778,45991,0.6164150078316348
13785,148,0.5916403804471302
13785,15,0.5669360182592261
13796,49207,0.48233936776583536
13796,49206,0.48233936776583536
13797,48806,0.6496987597657987
13801,49125,0.47766325957584255
13802,26890,0.792964470464677
13803,49079,0.7793273470680572
13804,48828,0.7851526593569119
13821,1579,0.8321145683432728
13821,14362,0.7489849587996426
13823,49655,0.624527966194004
13823,45233,0.5101200455193049
13827,18910,0.5669360182592261
13828,40497,0.7898528580997666
13828,37935,0.5832460254929858
13833,21598,0.6891633924501132
13836,48045,0.7705028040487738
13836,16017,0.7534421994182464
13837,19730,0.5832460254929858
13838,49492,0.7491669555720453
13838,49413,0.7078616142581622
13853,49300,0.7451479161882423
13853,49386,0.6826562498547879
13858,49435,0.7758540402548573
13858,49313,0.7739010380904219
13871,49325,0.511259112960824
13874,49464,0.482576644101916
13881,25806,0.6306616578095842
13882,49409,0.5047801473196476
13883,833,0.6413196392387369
13903,49366,0.7167503995610401
13911,13723,0.5952554802530511
13911,15,0.5445846807290312
13912,49489,0.6051740033734938
13912,49619,0.5611222763187366
13923,49411,0.796983856129756
13923,49412,0.796983856129756
13933,49273,0.7765612457857229
13933,49539,0.47766325957584255
13935,49577,0.8031819757541984
13935,49581,0.7865530605836583
13936,49397,0.665867273813406
13938,49541,0.6039594449909949
13942,17322,0.6582358531224346
13942,47924,0.4588574382426259
13949,13616,0.579206976576294
13949,49462,0.47766325957584255
13951,49491,0.5642447661137386
13952,41541,0.5239783694013889
13957,49476,0.482576644101916
13959,44727,0.5645749464532012
13963,12514,0.7981412687756747
13963,49506,0.7758614063935816
13966,17209,0.5948902676376855
13967,49372,0.737193584532865
13975,23448,0.6333036253889386
13977,49525,0.6371149566528893
13996,8827,0.579206976576294
13997,28364,0.49178762585003843
14001,43019,0.5910245762910002
14005,18280,0.6977908090410481
14005,40375,0.5470879849759478
14011,39404,0.5948902676376855
14013,49582,0.7891980765009494
14013,49583,0.7891980765009494
14025,45471,0.653817510418778
14034,24289,0.6728858059404659
14038,41620,0.6812071411527296
14040,2067,0.5948902676376855
14041,11516,0.6891633924501132
14041,16765,0.532057049611829
14043,19491,0.5234444757969106
14047,49688,0.796983856129756
14056,13967,0.530236307660126
14065,12480,0.579206976576294
14065,49809,0.47766325957584255
14067,43475,0.5669360182592261
